% U (Volt)	I (A)
-9.283500	6.683753E-6
-9.275500	6.903661E-6
-9.267500	7.051742E-6
-9.259500	7.225084E-6
-9.251500	7.394236E-6
-9.243500	7.487251E-6
-9.235500	7.559196E-6
-9.227500	7.618335E-6
-9.219500	7.829862E-6
-9.211500	7.867813E-6
-9.203500	8.041272E-6
-9.195500	8.299248E-6
-9.187500	8.468400E-6
-9.179500	8.794013E-6
-9.171500	9.089941E-6
-9.163500	9.149197E-6
-9.155500	9.398675E-6
-9.147500	9.567826E-6
-9.139500	9.791926E-6
-9.131500	9.978074E-6
-9.123500	1.007109E-5
-9.115500	1.026981E-5
-9.107500	1.027831E-5
-9.099500	1.070963E-5
-9.091500	1.069275E-5
-9.083500	1.099717E-5
-9.075500	1.120439E-5
-9.067500	1.155538E-5
-9.059500	1.157227E-5
-9.051500	1.173723E-5
-9.043500	1.212209E-5
-9.035500	1.234619E-5
-9.027500	1.259986E-5
-9.019500	1.286634E-5
-9.011500	1.299323E-5
-9.003500	1.312001E-5
-8.995500	1.366134E-5
-8.987500	1.369091E-5
-8.979500	1.396588E-5
-8.971500	1.419836E-5
-8.963500	1.447753E-5
-8.955500	1.472281E-5
-8.947500	1.492572E-5
-8.939500	1.539942E-5
-8.931500	1.554738E-5
-8.923500	1.592375E-5
-8.915500	1.631700E-5
-8.907500	1.651153E-5
-8.899500	1.697673E-5
-8.891500	1.715007E-5
-8.883500	1.745042E-5
-8.875500	1.786905E-5
-8.867500	1.799164E-5
-8.859500	1.820736E-5
-8.851500	1.860061E-5
-8.843500	1.909537E-5
-8.835500	1.936604E-5
-8.827500	1.959433E-5
-8.819500	2.019911E-5
-8.811500	2.052053E-5
-8.803500	2.090959E-5
-8.795500	2.151425E-5
-8.787500	2.179760E-5
-8.779500	2.213172E-5
-8.771500	2.251647E-5
-8.763500	2.266874E-5
-8.755000	2.314663E-5
-8.747000	2.342998E-5
-8.739000	2.383592E-5
-8.731000	2.432219E-5
-8.723000	2.457167E-5
-8.715000	2.520182E-5
-8.707000	2.558657E-5
-8.699000	2.591650E-5
-8.691000	2.644083E-5
-8.683000	2.690603E-5
-8.675000	2.741767E-5
-8.667000	2.778985E-5
-8.659000	2.834806E-5
